"Company Code Code","Employee ID","PERNER","Approval Status","Entry Date","WBS / SO Name","Cost Center Name","Labor Type Name","Job Activity Type","Task Name","Time Type","Attendance Type Code","Billable Indicator","Hours (Current)","Rate Type","Short Time Entry ID","Time Off Booking ID","Comments","WBS Type","Task Task Type","New Remaining Work","Customer 1","Customer 2","Customer 3","GSAP Billable Flag","Time Off Type Description","Master WBS (SO, WO)","Project Type","IWO Indicator","Parent WBS","Company Code Name","Task Name (Full Path)","Time Entry ID","Employee Type Name","Timesheet Period","Location Name","Login Name","User","IWO WBS Element","Work Order ID","Parent Service Order","CWF C1 alternate ID","Parent Project"
"COMPASS","29091642","","Approved","16/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Straight Time","98156","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","5706d6f4-c85c-4752-97b5-f1d720819ef6","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","17/08/2021","DE1-DMOC1.41.01","DEET509239","","","test","","414","","4.00","Straight Time","98874","","","COMPASS WBS","","","","","","","","","C","","X1-00003.001","DEET","test","cf0263b6-ff32-4be7-ba37-3c2e34aa1cb3","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","17/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Straight Time","98157","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","1572d12d-d5cf-4810-b2a7-bb3948c9beab","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","18/08/2021","DE1-DMOC1.41.01","DEET509239","","","test","","414","","4.00","Straight Time","98875","","","COMPASS WBS","","","","","","","","","C","","X1-00003.001","DEET","test","22aa989d-6f85-4625-8681-4e18cfe79f06","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","18/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Straight Time","98158","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","58934259-c5dc-46eb-b70f-a7c0dcaa3343","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","19/08/2021","DE1-DMOC1.41.01","DEET509239","","","test","","414","","4.00","Straight Time","98876","","","COMPASS WBS","","","","","","","","","C","","X1-00003.001","DEET","test","d1daee12-0155-4b7a-b33c-42248c3fcb85","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","19/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Straight Time","98159","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","3e6c48cf-a995-4e47-b96b-a47193e95f41","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","20/08/2021","DE1-DMOC1.41.01","DEET509239","","","test","","414","","4.00","Straight Time","98877","","","COMPASS WBS","","","","","","","","","C","","X1-00003.001","DEET","test","07fcd489-6905-4c40-8f68-ed3d836aabeb","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","20/08/2021","ES1-1AT01.10.27.01","DEET509239","","","ST1","","400","","4.00","Straight Time","98160","","","COMPASS WBS","Attribute 2","","","","","","","","","","","DEET","T1 / ST1","22057c9c-fb65-4cbe-a285-28db95f2ccd3","Agency Contractor","16/08/2021 - 22/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","23/08/2021","DE1-DMOC1.25.01","DEET509239","","","","","400","","4.00","Straight Time","98176","","","COMPASS WBS","","","","","","","","","C","","","DEET","","4dde5a1a-2e0f-480c-96be-52945fb91cea","Agency Contractor","23/08/2021 - 29/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","23/08/2021","DE1-DMOC1.25.14","DEET509239","","","","","414","","3.00","Straight Time","98180","","","COMPASS WBS","","","","","","","","","C","","","DEET","","e60ab296-c180-4635-aae7-64c853d4c14c","Agency Contractor","23/08/2021 - 29/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","24/08/2021","DE1-DMOC1.25.01","DEET509239","","","","","400","","4.00","Straight Time","98177","","","COMPASS WBS","","","","","","","","","C","","","DEET","","0be42b16-dfdf-43e2-97f0-16a869893e23","Agency Contractor","23/08/2021 - 29/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","25/08/2021","DE1-DMOC1.25.01","DEET509239","","","","","400","","4.00","Straight Time","98178","","","COMPASS WBS","","","","","","","","","C","","","DEET","","18337375-5d1a-4797-95a2-3a15938606a3","Agency Contractor","23/08/2021 - 29/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"COMPASS","29091642","","Approved","26/08/2021","","DEET509239","","","","","799","","6.00","","98179","","","","","","","","","","","","","","","DEET","","2cd49960-0ddd-40a2-aa91-b18678c9b1d2","Agency Contractor","23/08/2021 - 29/08/2021","Germany","29091642@sittest.com","Corey, Raudenbush 29091642 29091642@sittest.com","","HPWO00091556","","",""
"","","","Approved","30/11/2020","","","","","","","","","8.00","","133046","1","","","","","","","","","Sick","","","","","","","","Contractor","","","user.canada","Canada, User","","","","",""
"","","","Approved","25/12/2020","","","","","","","","","8.00","","133081","238","","","","","","","","","Sick","","","","","","","","Contractor","","","user.canada","Canada, User","","","","",""
"","","","Approved","01/01/2021","","","","","","","","","8.00","","133105","272","","","","","","","","","Sick","","","","","","","","Contractor","","","user.canada","Canada, User","","","","",""
"C1","29091050","","Approved","03/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","2.50","Straight Time","59261","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","c2f089b5-a4c4-4ad8-8f67-bf3e9149c9dd","Agency Contractor","01/05/2021 - 07/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","03/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","4.50","Straight Time","59263","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","ad58f920-1b34-4474-82cf-c9850c6f5690","Agency Contractor","01/05/2021 - 07/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","03/05/2021","","C110299951","","","","","799","","1.50","","59256","","","","","","","","","","","","","","","1102","","0dc68cb9-a03a-41fd-9e42-d6eded4c4759","Agency Contractor","01/05/2021 - 07/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","","HPWO00091465","","99748600",""
"C1","29091050","","Approved","05/05/2021","","C110299951","","","","","799","","1.00","","59264","",".","","","","","","","","","","","","","1102","","6033309a-9f77-4023-bbb7-a07fe59255d1","Agency Contractor","01/05/2021 - 07/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","","HPWO00091465","","99748600",""
"C1","29091050","","Approved","17/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","2.00","Straight Time","60564","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","9030f483-0773-42c7-af91-b079eff8ea15","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","17/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","2.00","Straight Time","60565","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","cfb04026-7e36-401f-81ee-886aa938da0d","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","17/05/2021","S-010123312.0010","C110299951","","","S-010123312.0010","","","","4.00","Straight Time","60566","","","C1 WBS","","","","","","","","WBS","ST","","","1102","S-010123312.0010","5f693cff-2603-422e-afc6-42221d86eca9","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","18/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","2.00","Straight Time","60567","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","e1b047d7-e7f2-4861-9000-cd27d0d8b39a","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","18/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","2.00","Straight Time","60568","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","099d494f-d54e-4d1c-bf97-50025d508b15","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","18/05/2021","S-010123312.0010","C110299951","","","S-010123312.0010","","","","4.00","Straight Time","60569","","","C1 WBS","","","","","","","","WBS","ST","","","1102","S-010123312.0010","34ebb829-8888-423b-920f-e1eb7a7b0f37","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","19/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","4.00","Straight Time","60570","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","ff36f17a-ddd6-4a1c-ac35-e25b709a4fab","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","19/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","2.00","Straight Time","60571","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","c54f050f-75e1-4a33-88ef-335c79364a1d","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","19/05/2021","S-010123312.0010","C110299951","","","S-010123312.0010","","","","2.00","Straight Time","60572","","","C1 WBS","","","","","","","","WBS","ST","","","1102","S-010123312.0010","c179c06f-3e71-4d6a-a5a7-6e4009f63ec2","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","20/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","6.00","Straight Time","60573","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","d50deb66-5623-4817-93c8-6085ecacf0b8","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","20/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","2.00","Straight Time","60574","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","70b9fd74-577b-4a2d-b931-22b0d4f9cd0c","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","20/05/2021","S-010123312.0010","C110299951","","","S-010123312.0010","","","","2.00","Straight Time","60575","","","C1 WBS","","","","","","","","WBS","ST","","","1102","S-010123312.0010","c8b963bf-e610-41d7-892f-b86c4f676786","Agency Contractor","15/05/2021 - 21/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","24/05/2021","4099920","C110299951","LEGACY BILLING|Non-Billable","","4099920","","","","5.00","Straight Time","80365","","","C1 WBS","","","","","","","","SO","RV","","R-010020403.0050","1102","4099920","215902e9-c292-40fb-9b8d-c32393f00250","Agency Contractor","22/05/2021 - 28/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0041072668","HPWO00091465","","99748600",""
"C1","29091050","","Approved","24/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","2.00","Straight Time","80366","","","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","49267981-df52-43b6-97a2-23297845e8f8","Agency Contractor","22/05/2021 - 28/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","24/05/2021","S-010123312.0010","C110299951","","","S-010123312.0010","","","","1.00","Straight Time","80367","","","C1 WBS","","","","","","","","WBS","ST","","","1102","S-010123312.0010","d88cdb0e-a1c4-47cb-8416-b61aae38a12f","Agency Contractor","22/05/2021 - 28/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","0000000000","HPWO00091465","","99748600",""
"C1","29091050","","Approved","25/05/2021","","C110299951","","","","","799","","8.00","","80368","","","","","","","","","","","","","","","1102","","d004b398-65f2-4f25-97be-99af3f63d6fb","Agency Contractor","22/05/2021 - 28/05/2021","","29091050@sittest.com","Vader, Darth 29091050 29091050@sittest.com","","HPWO00091465","","99748600",""
"C1","29091057","","Approved","10/05/2021","4095583","C110299951","LEGACY BILLING|Billable","","4095583","","","","3.00","Straight Time","59390","","Roe 5/19 to C1","C1 WBS","","","","","","","","SO","RV","","R-010020413.0050","1102","4095583","5cb62be6-5249-447b-bac8-eaa362c8176c","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","10/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","5.00","Straight Time","59389","","Roe 5/19 to C1","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","15750c96-5d38-4a05-8ea2-b93a51d60e25","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","11/05/2021","4095583","C110299951","LEGACY BILLING|Billable","","4095583","","","","3.00","Straight Time","59392","","Roe 5/19 to C1","C1 WBS","","","","","","","","SO","RV","","R-010020413.0050","1102","4095583","643501fa-c1a4-4d36-8fde-680dc51f8781","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","11/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","5.00","Straight Time","59391","","29091057","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","75518f56-014f-47a8-9431-7e36cff8e084","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","12/05/2021","4095583","C110299951","LEGACY BILLING|Billable","","4095583","","","","5.00","Straight Time","59394","","Roe 5/19 to C1","C1 WBS","","","","","","","","SO","RV","","R-010020413.0050","1102","4095583","69de279e-ce2d-4d22-9e1c-e70ddde82092","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","12/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","3.00","Straight Time","59393","","Roe 5/19 to C1","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","9f835568-69db-48b9-b6d3-a3817151d297","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","13/05/2021","4095583","C110299951","LEGACY BILLING|Billable","","4095583","","","","5.00","Straight Time","59396","","Roe 5/19 to C1","C1 WBS","","","","","","","","SO","RV","","R-010020413.0050","1102","4095583","ec4555ea-9e25-4174-98f6-a1b40cdc5ac1","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","13/05/2021","R-010106878.0020","C110299951","","","R-010106878.0020","","","","3.00","Straight Time","59395","","Roe 5/19 to C1","C1 WBS","","","","","","","","WBS","RV","","","1102","R-010106878.0020","a34a0c74-b39a-4b44-bfcd-221ba41d874e","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
"C1","29091057","","Approved","14/05/2021","4095583","C110299951","LEGACY BILLING|Billable","","4095583","","","","4.00","Straight Time","59398","","Roe 5/19 to C1","C1 WBS","","","","","","","","SO","RV","","R-010020413.0050","1102","4095583","8fc8915f-f22b-441a-abbb-5e65f2c0c6f5","Agency Contractor","08/05/2021 - 14/05/2021","","29091057@sittest.com","Tarkin, Wilhuff 29091057 29091057@sittest.com","0000000000","HPWO00091470","","99748605",""
